,Account Number,Transaction Date,Value,Current Balance
2084,79036903,2023-02-01,16.06,507.29
3974,79036903,2023-02-03,-45.41,461.88
3975,79036903,2023-02-09,-119.51,342.37
2085,79036903,2023-02-09,181.31,523.6800000000001
3976,79036903,2023-02-10,-179.1,344.58000000000004
3978,79036903,2023-02-11,-137.26,207.32000000000005
3977,79036903,2023-02-11,-72.7,134.62
3979,79036903,2023-02-11,-64.21,70.41000000000003
3980,79036903,2023-02-13,-161.44,-91.02999999999997
3981,79036903,2023-02-14,-141.13,-232.15999999999997
2292,79069274,2023-01-31,0.0,685.1
4843,79069274,2023-02-03,-104.0,581.1
4844,79069274,2023-02-09,-97.15,483.95000000000005
4845,79069274,2023-02-12,-103.74,380.21000000000004
4846,79069274,2023-02-13,-86.79,293.42
2293,79090076,2023-01-31,0.0,119.25
1628,79090076,2023-02-01,130.83,250.08
2654,79090076,2023-02-02,-551.2,-301.12
1629,79090076,2023-02-02,1520.8,1219.6799999999998
1630,79090076,2023-02-03,187.7,1407.38
2656,79090076,2023-02-07,-126.32,1281.06
2655,79090076,2023-02-07,-54.35,1226.71
2657,79090076,2023-02-09,-101.12,1125.5900000000001
1631,79090076,2023-02-09,210.8,1336.39
2658,79090076,2023-02-13,-144.82,1191.5700000000002
1632,79090076,2023-02-14,174.26,1365.8300000000002
2294,79091642,2023-01-31,0.0,961.45
2983,79091642,2023-02-02,663.6,1625.0500000000002
2984,79091642,2023-02-05,110.12,1735.17
2985,79091642,2023-02-07,133.96,1869.13
8288,79091642,2023-02-10,-125.47,1743.66
2986,79091642,2023-02-10,64.46,1808.1200000000001
2295,79118116,2023-01-31,0.0,463.1
1083,79118116,2023-02-01,-105.55,357.55
1825,79118116,2023-02-01,55.58,413.13
1084,79118116,2023-02-02,-136.38,276.75
1826,79118116,2023-02-04,122.06,398.81000000000006
1827,79118116,2023-02-06,141.06,539.87
1085,79118116,2023-02-07,-101.44,438.43000000000006
1828,79118116,2023-02-10,97.03,535.46
2296,79147964,2023-01-31,0.0,753.1
1313,79147964,2023-02-01,-52.32,700.78
778,79147964,2023-02-01,102.61,803.39
777,79147964,2023-02-01,169.68,973.07
1314,79147964,2023-02-02,-183.83,789.24
779,79147964,2023-02-02,130.9,920.14
780,79147964,2023-02-04,210.25,1130.3899999999999
1315,79147964,2023-02-05,-63.7,1066.69
2297,79163824,2023-01-31,0.0,938.15
423,79163824,2023-02-01,-899.8,38.35000000000002
424,79163824,2023-02-04,-63.81,-25.459999999999923
6959,79163824,2023-02-06,81.68,56.22000000000003
6960,79163824,2023-02-06,125.82,182.04000000000008
6961,79163824,2023-02-12,111.68,293.72
6962,79163824,2023-02-14,147.24,440.96000000000004
2298,79169988,2023-01-31,0.0,354.01
3245,79169988,2023-02-02,136.38,490.39
3246,79169988,2023-02-06,51.53,541.92
7857,79169988,2023-02-08,-102.11,439.81
7858,79169988,2023-02-08,-31.3,408.51
3247,79169988,2023-02-09,827.3,1235.81
3248,79169988,2023-02-10,212.1,1447.9099999999999
7859,79169988,2023-02-13,-93.56,1354.35
3249,79169988,2023-02-13,58.3,1412.6499999999999
2299,79181666,2023-01-31,0.0,600.88
5701,79181666,2023-02-04,103.33,704.21
7737,79181666,2023-02-08,-138.31,565.9
5702,79181666,2023-02-09,123.84,689.74
5703,79181666,2023-02-10,66.98,756.72
5704,79181666,2023-02-11,77.77,834.49
5705,79181666,2023-02-12,108.96,943.45
7738,79181666,2023-02-14,-129.29,814.16
5706,79181666,2023-02-14,129.59,943.75
2300,79213491,2023-01-31,0.0,308.65
3776,79213491,2023-02-03,-49.16,259.49
3778,79213491,2023-02-05,-216.4,43.089999999999975
3777,79213491,2023-02-05,-51.72,-8.629999999999995
3779,79213491,2023-02-07,-11.99,-20.620000000000005
3780,79213491,2023-02-09,-37.9,-58.52000000000004
2301,79307217,2023-01-31,0.0,307.87
3015,79307217,2023-02-02,93.31,401.18
3016,79307217,2023-02-08,26.82,428.0
3017,79307217,2023-02-09,101.37,529.37
3018,79307217,2023-02-10,79.08,608.45
3019,79307217,2023-02-13,60.19,668.64
2302,79309039,2023-01-31,0.0,642.08
2107,79309039,2023-02-01,-96.14,545.94
4429,79309039,2023-02-03,164.94,710.88
4430,79309039,2023-02-04,124.74,835.62
2108,79309039,2023-02-06,-977.0,-141.38
4431,79309039,2023-02-06,78.77,-62.610000000000014
2109,79309039,2023-02-11,-94.31,-156.91999999999996
2110,79309039,2023-02-11,-90.71,-247.63
2303,79325967,2023-01-31,0.0,647.65
5116,79325967,2023-02-04,157.32,804.97
2304,79329254,2023-01-31,0.0,984.43
7959,79329254,2023-02-08,-83.02,901.41
8343,79329254,2023-02-10,90.32,991.7299999999999
7960,79329254,2023-02-12,-95.14,896.5899999999999
8345,79329254,2023-02-12,164.03,1060.62
8344,79329254,2023-02-12,1143.7,2204.32
2305,79355498,2023-01-31,0.0,132.74
1701,79355498,2023-02-01,812.6,945.34
4699,79355498,2023-02-03,-119.56,825.78
4700,79355498,2023-02-05,-74.28,751.5
1702,79355498,2023-02-06,162.2,913.7
2306,79380893,2023-01-31,0.0,163.15
2074,79380893,2023-02-01,-63.11,100.04
3102,79380893,2023-02-02,174.74,274.78000000000003
2075,79380893,2023-02-03,-146.88,127.90000000000002
3103,79380893,2023-02-03,119.68,247.58000000000004
3104,79380893,2023-02-09,196.47,444.05000000000007
2077,79380893,2023-02-12,-160.14,283.91
2076,79380893,2023-02-12,-122.48,161.43
3105,79380893,2023-02-12,28.61,190.04000000000002
2307,79415620,2023-01-31,0.0,729.51
7465,79415620,2023-02-07,104.64,834.15
7981,79415620,2023-02-08,-113.38,720.77
7982,79415620,2023-02-10,-117.79,602.98
7466,79415620,2023-02-11,6.42,609.4
7983,79415620,2023-02-14,-64.1,545.3
7467,79415620,2023-02-14,95.3,640.6
2308,79435523,2023-01-31,0.0,920.0
4867,79435523,2023-02-03,-17.57,902.43
5203,79435523,2023-02-04,100.66,1003.09
4868,79435523,2023-02-08,-140.73,862.36
5204,79435523,2023-02-12,91.9,954.26
4869,79435523,2023-02-13,-1397.6,-443.3399999999999
2309,79499412,2023-01-31,0.0,159.51
1458,79499412,2023-02-01,527.1,686.61
1457,79499412,2023-02-01,960.8,1647.41
1459,79499412,2023-02-14,43.42,1690.83
2310,79566165,2023-01-31,0.0,64.47
310,79566165,2023-02-01,-86.03,-21.560000000000002
311,79566165,2023-02-04,-98.42,-119.97999999999999
6107,79566165,2023-02-05,94.45,-25.53
6106,79566165,2023-02-05,94.95,69.42
6108,79566165,2023-02-08,132.45,201.86999999999998
6109,79566165,2023-02-09,18.36,220.23
6110,79566165,2023-02-11,70.24,290.46999999999997
312,79566165,2023-02-12,-140.52,149.94999999999996
313,79566165,2023-02-14,-86.86,63.08999999999996
2311,79566627,2023-01-31,0.0,377.62
2516,79566627,2023-02-02,-876.4,-498.78
2517,79566627,2023-02-03,-108.13,-606.91
2518,79566627,2023-02-04,-105.93,-712.84
5666,79566627,2023-02-04,122.23,-590.61
2519,79566627,2023-02-05,-17.69,-608.3
5667,79566627,2023-02-07,167.72,-440.58000000000004
2520,79566627,2023-02-08,-170.5,-611.08
2521,79566627,2023-02-09,-109.28,-720.36
2522,79566627,2023-02-12,-115.11,-835.4699999999999
2523,79566627,2023-02-13,-81.86,-917.33
5668,79566627,2023-02-14,72.35,-844.9799999999999
2312,79570236,2023-01-31,0.0,91.66
6575,79570236,2023-02-05,-158.27,-66.61000000000001
6576,79570236,2023-02-07,-101.36,-167.97
7878,79570236,2023-02-08,1168.1,1000.1299999999999
6577,79570236,2023-02-11,-1000.2,-0.07000000000013529
2313,79599747,2023-01-31,0.0,393.28
2289,79599747,2023-02-02,-57.66,335.62
4946,79599747,2023-02-03,92.94,428.55999999999995
4947,79599747,2023-02-04,109.45,538.01
4948,79599747,2023-02-06,125.59,663.5999999999999
2314,79632523,2023-01-31,0.0,867.95
5576,79632523,2023-02-04,95.05,963.0
5577,79632523,2023-02-04,146.68,1109.68
5578,79632523,2023-02-04,149.33,1259.0100000000002
6618,79632523,2023-02-05,-129.27,1129.74
5579,79632523,2023-02-08,93.73,1223.47
6619,79632523,2023-02-12,-910.1,313.3700000000001
2315,79656112,2023-01-31,0.0,848.18
5104,79656112,2023-02-04,-199.41,648.77
5103,79656112,2023-02-04,-157.32,491.44999999999993
2316,79656355,2023-01-31,0.0,766.41
389,79656355,2023-02-01,1820.3,2586.71
390,79656355,2023-02-02,186.07,2772.7799999999997
6657,79656355,2023-02-05,-85.62,2687.16
391,79656355,2023-02-07,68.86,2756.02
6658,79656355,2023-02-08,-115.99,2640.0299999999997
6659,79656355,2023-02-09,-49.28,2590.75
6660,79656355,2023-02-10,-165.02,2425.73
6661,79656355,2023-02-11,-57.3,2368.43
392,79656355,2023-02-13,94.19,2462.62
6662,79656355,2023-02-14,-150.19,2312.43
393,79656355,2023-02-14,666.1,2978.5299999999997
2317,79757019,2023-01-31,0.0,369.26
1903,79757019,2023-02-01,-116.57,252.69
1904,79757019,2023-02-04,-116.65,136.04
6486,79757019,2023-02-05,51.76,187.79999999999998
6487,79757019,2023-02-07,74.11,261.90999999999997
1905,79757019,2023-02-13,-93.14,168.76999999999998
2318,79771974,2023-01-31,0.0,350.67
3895,79771974,2023-02-03,613.0,963.6700000000001
5445,79771974,2023-02-04,-104.45,859.22
3896,79771974,2023-02-04,159.42,1018.6400000000001
5446,79771974,2023-02-07,-98.57,920.0699999999999
3897,79771974,2023-02-09,67.76,987.8299999999999
5447,79771974,2023-02-14,-43.95,943.8800000000001
2319,79792810,2023-01-31,0.0,505.57
2603,79792810,2023-02-02,-308.77,196.8
2604,79792810,2023-02-11,-75.1,121.69999999999999
2605,79792810,2023-02-12,-142.78,-21.079999999999984
8548,79792810,2023-02-12,98.23,77.15000000000003
2320,79933337,2023-01-31,0.0,508.79
1290,79933337,2023-02-01,84.25,593.04
2645,79933337,2023-02-02,-78.21,514.83
1291,79933337,2023-02-03,1253.8,1768.6299999999999
1292,79933337,2023-02-04,113.62,1882.25
2646,79933337,2023-02-09,-125.98,1756.27
2647,79933337,2023-02-12,-123.95,1632.32
2321,80001684,2023-01-31,0.0,572.24
5983,80001684,2023-02-05,-539.8,32.440000000000055
5917,80001684,2023-02-05,41.33,73.77000000000004
2322,80005822,2023-01-31,0.0,930.08
6567,80005822,2023-02-05,160.23,1090.31
8226,80005822,2023-02-10,-119.92,970.39
6568,80005822,2023-02-10,90.04,1060.43
6569,80005822,2023-02-12,61.43,1121.8600000000001
6570,80005822,2023-02-14,756.9,1878.76
2323,80015485,2023-01-31,0.0,310.56
6429,80015485,2023-02-05,-56.51,254.05
6430,80015485,2023-02-10,-92.86,161.19
8688,80015485,2023-02-14,153.23,314.42
2324,80040176,2023-01-31,0.0,533.74
4374,80040176,2023-02-03,-94.07,439.67
4450,80040176,2023-02-03,137.98,577.65
4375,80040176,2023-02-07,-156.4,421.25
4376,80040176,2023-02-07,-21.02,400.23
4451,80040176,2023-02-08,110.48,510.71000000000004
4377,80040176,2023-02-11,-245.04,265.67
4378,80040176,2023-02-13,-60.19,205.48000000000002
2325,80046304,2023-01-31,0.0,951.74
4193,80046304,2023-02-03,-70.99,880.75
3950,80046304,2023-02-03,99.68,980.4300000000001
4194,80046304,2023-02-04,-167.73,812.7
3951,80046304,2023-02-04,53.03,865.73
3952,80046304,2023-02-05,190.01,1055.74
4195,80046304,2023-02-06,-109.48,946.26
3953,80046304,2023-02-13,120.16,1066.42
3954,80046304,2023-02-14,36.6,1103.02
2326,80135904,2023-01-31,0.0,120.34
3918,80135904,2023-02-03,993.7,1114.04
6412,80135904,2023-02-05,-92.28,1021.7600000000001
6413,80135904,2023-02-07,-86.83,934.9300000000001
3919,80135904,2023-02-08,119.48,1054.41
3920,80135904,2023-02-13,375.1,1429.51
2327,80168427,2023-01-31,0.0,19.01
681,80168427,2023-02-01,-181.06,-162.05
682,80168427,2023-02-01,-81.22,-243.26999999999998
4497,80168427,2023-02-03,75.28,-167.99
683,80168427,2023-02-04,-138.34,-306.33000000000004
4498,80168427,2023-02-06,102.2,-204.13
2328,80184223,2023-01-31,0.0,52.59
7498,80184223,2023-02-07,-153.24,-100.65
8214,80184223,2023-02-10,195.79,95.13999999999999
7499,80184223,2023-02-12,-13.57,81.57
8215,80184223,2023-02-12,95.71,177.27999999999997
2329,80244844,2023-01-31,0.0,774.54
1818,80244844,2023-02-01,-90.07,684.47
1819,80244844,2023-02-04,-199.36,485.10999999999996
1820,80244844,2023-02-04,-115.56,369.54999999999995
5255,80244844,2023-02-04,128.19,497.73999999999995
1821,80244844,2023-02-08,-149.73,348.01
5256,80244844,2023-02-08,140.07,488.0799999999999
5257,80244844,2023-02-09,136.3,624.38
5259,80244844,2023-02-11,40.81,665.1899999999999
5258,80244844,2023-02-11,139.56,804.75
5260,80244844,2023-02-14,51.9,856.65
2330,80283776,2023-01-31,0.0,334.03
2971,80283776,2023-02-02,-148.09,185.93999999999997
3695,80283776,2023-02-02,83.88,269.81999999999994
2972,80283776,2023-02-06,-22.17,247.64999999999998
2973,80283776,2023-02-07,-121.67,125.97999999999996
2974,80283776,2023-02-08,-123.29,2.689999999999941
3696,80283776,2023-02-08,92.84,95.52999999999997
2975,80283776,2023-02-13,-40.02,55.509999999999934
2331,80291188,2023-01-31,0.0,338.65
1359,80291188,2023-02-01,70.27,408.91999999999996
6157,80291188,2023-02-05,-124.52,284.4
1360,80291188,2023-02-07,38.29,322.69
1361,80291188,2023-02-08,23.79,346.47999999999996
6159,80291188,2023-02-11,-75.48,271.0
6158,80291188,2023-02-11,-71.24,199.76
6160,80291188,2023-02-12,-75.56,124.19999999999999
1362,80291188,2023-02-13,111.96,236.15999999999997
2332,80304720,2023-01-31,0.0,614.87
1677,80304720,2023-02-01,170.25,785.12
6680,80304720,2023-02-05,-68.75,716.37
2333,80325529,2023-01-31,0.0,996.6
4603,80325529,2023-02-03,-125.34,871.26
4227,80325529,2023-02-03,44.0,915.26
4604,80325529,2023-02-05,-196.0,719.26
4228,80325529,2023-02-05,145.13,864.39
4229,80325529,2023-02-11,590.6,1454.99
4230,80325529,2023-02-13,71.7,1526.69
2334,80355773,2023-01-31,0.0,906.28
1806,80355773,2023-02-01,-37.94,868.3399999999999
1807,80355773,2023-02-03,-5.38,862.9599999999999
4572,80355773,2023-02-03,122.53,985.49
1808,80355773,2023-02-05,-122.18,863.31
1809,80355773,2023-02-09,-82.14,781.17
4573,80355773,2023-02-13,56.91,838.0799999999999
1810,80355773,2023-02-14,-553.6,284.4799999999999
2335,80360244,2023-01-31,0.0,658.35
3760,80360244,2023-02-03,-134.13,524.22
3761,80360244,2023-02-05,-83.59,440.63
3762,80360244,2023-02-06,-1947.3,-1506.67
3763,80360244,2023-02-06,-81.68,-1588.35
7337,80360244,2023-02-07,14.81,-1573.54
7338,80360244,2023-02-09,76.61,-1496.9300000000003
3764,80360244,2023-02-10,-11.31,-1508.2400000000002
2336,80379245,2023-01-31,0.0,793.17
1909,80379245,2023-02-01,-56.06,737.1099999999999
4493,80379245,2023-02-03,146.59,883.6999999999999
1910,80379245,2023-02-06,-1.58,882.12
4494,80379245,2023-02-06,61.92,944.04
4495,80379245,2023-02-07,106.24,1050.28
1911,80379245,2023-02-08,-85.29,964.99
1912,80379245,2023-02-09,-40.77,924.2199999999999
4496,80379245,2023-02-13,107.98,1032.2
2337,80391084,2023-01-31,0.0,466.35
4963,80391084,2023-02-03,-584.3,-117.94999999999993
7113,80391084,2023-02-06,28.34,-89.6099999999999
4964,80391084,2023-02-07,-122.13,-211.7399999999999
4965,80391084,2023-02-14,-116.9,-328.64
2338,80428983,2023-01-31,0.0,323.32
2425,80428983,2023-02-02,-53.59,269.73
5864,80428983,2023-02-04,158.41,428.14
5865,80428983,2023-02-09,87.99,516.13
2426,80428983,2023-02-11,-58.01,458.12
2427,80428983,2023-02-12,-564.4,-106.28000000000003
2428,80428983,2023-02-13,-177.52,-283.8
2429,80428983,2023-02-13,-68.69,-352.49000000000007
2430,80428983,2023-02-14,-60.97,-413.46
2339,80439799,2023-01-31,0.0,968.23
6061,80439799,2023-02-05,49.95,1018.1800000000001
8470,80439799,2023-02-11,-156.49,861.69
6062,80439799,2023-02-11,62.33,924.02
8471,80439799,2023-02-14,-90.74,833.28
2340,80464084,2023-01-31,0.0,12.73
3638,80464084,2023-02-02,145.27,158.0
3964,80464084,2023-02-03,-32.08,125.92000000000002
3965,80464084,2023-02-04,-189.06,-63.139999999999986
3639,80464084,2023-02-05,80.67,17.530000000000012
3967,80464084,2023-02-06,-213.44,-195.91
3966,80464084,2023-02-06,-70.94,-266.84999999999997
2341,80504934,2023-01-31,0.0,759.22
5912,80504934,2023-02-04,-74.95,684.27
6651,80504934,2023-02-06,165.65,849.9200000000001
5913,80504934,2023-02-11,-160.29,689.63
6652,80504934,2023-02-14,114.98,804.61
2342,80596699,2023-01-31,0.0,47.06
603,80596699,2023-02-01,123.08,170.14
602,80596699,2023-02-01,130.93,301.07
604,80596699,2023-02-03,91.37,392.44
605,80596699,2023-02-03,168.33,560.77
606,80596699,2023-02-04,58.03,618.8
6735,80596699,2023-02-06,-35.38,583.4200000000001
607,80596699,2023-02-06,85.9,669.3199999999999
608,80596699,2023-02-07,48.65,717.97
6736,80596699,2023-02-13,-26.24,691.73
2343,80610910,2023-01-31,0.0,139.54
2659,80610910,2023-02-02,-143.95,-4.409999999999997
6011,80610910,2023-02-05,164.35,159.94
2660,80610910,2023-02-06,-1032.3,-872.36
6012,80610910,2023-02-07,214.17,-658.19
2344,80678427,2023-01-31,0.0,97.72
971,80678427,2023-02-01,53.43,151.15
972,80678427,2023-02-01,102.9,254.05
5403,80678427,2023-02-04,-87.1,166.95000000000002
973,80678427,2023-02-05,142.28,309.23
5405,80678427,2023-02-08,-1051.4,-742.1700000000001
5406,80678427,2023-02-08,-144.26,-886.4300000000001
5404,80678427,2023-02-08,-136.73,-1023.1600000000001
5407,80678427,2023-02-12,-140.79,-1163.95
974,80678427,2023-02-12,106.86,-1057.0900000000001
975,80678427,2023-02-13,136.9,-920.19
2345,80678577,2023-01-31,0.0,288.61
5286,80678577,2023-02-04,94.62,383.23
5287,80678577,2023-02-11,163.65,546.88
5288,80678577,2023-02-13,75.02,621.9000000000001
2346,80709302,2023-01-31,0.0,280.92
6484,80709302,2023-02-05,144.79,425.71000000000004
6485,80709302,2023-02-11,2044.6,2470.31
2347,80747298,2023-01-31,0.0,768.33
8057,80747298,2023-02-09,119.77,888.1
8058,80747298,2023-02-13,138.24,1026.3400000000001
2348,80758476,2023-01-31,0.0,977.44
6812,80758476,2023-02-06,91.53,1068.97
7653,80758476,2023-02-07,-5.07,1063.9
6813,80758476,2023-02-11,171.55,1235.45
2349,80761210,2023-01-31,0.0,545.59
1991,80761210,2023-02-01,-143.85,401.74
1992,80761210,2023-02-04,-160.27,241.47000000000003
5421,80761210,2023-02-04,173.75,415.22
1993,80761210,2023-02-07,-105.09,310.13
5422,80761210,2023-02-08,73.68,383.81000000000006
5423,80761210,2023-02-10,113.99,497.8
2350,80778066,2023-01-31,0.0,217.49
1899,80778066,2023-02-01,-55.58,161.91000000000003
3932,80778066,2023-02-03,36.57,198.48000000000002
3933,80778066,2023-02-03,149.87,348.35
3934,80778066,2023-02-07,56.13,404.48
1900,80778066,2023-02-08,-2.72,401.76
2351,80787776,2023-01-31,0.0,460.46
182,80787776,2023-02-01,142.26,602.72
4734,80787776,2023-02-03,-22.26,580.4599999999999
183,80787776,2023-02-03,72.41,652.8699999999999
4736,80787776,2023-02-05,-1295.5,-642.6300000000001
4735,80787776,2023-02-05,-102.9,-745.5300000000002
4737,80787776,2023-02-10,-112.36,-857.8900000000001
4738,80787776,2023-02-11,-172.5,-1030.39
184,80787776,2023-02-14,150.42,-879.97
2352,80808205,2023-01-31,0.0,280.92
10,80808205,2023-02-01,-88.1,192.82000000000002
12,80808205,2023-02-02,-1698.0,-1505.1799999999998
11,80808205,2023-02-02,-1082.7,-2587.88
4333,80808205,2023-02-03,133.1,-2454.7799999999997
4334,80808205,2023-02-05,73.78,-2381.0
13,80808205,2023-02-06,-59.6,-2440.6
14,80808205,2023-02-11,-193.89,-2634.49
15,80808205,2023-02-13,-1017.6,-3652.09
4335,80808205,2023-02-13,214.61,-3437.48
2353,80811957,2023-01-31,0.0,139.95
6278,80811957,2023-02-05,85.92,225.87
7273,80811957,2023-02-07,-112.22,113.64999999999999
6279,80811957,2023-02-13,40.65,154.29999999999998
2354,80812213,2023-01-31,0.0,277.14
7237,80812213,2023-02-07,-103.35,173.79
7238,80812213,2023-02-07,-81.75,92.03999999999999
7239,80812213,2023-02-08,-67.93,24.109999999999985
2355,80818151,2023-01-31,0.0,320.64
537,80818151,2023-02-01,75.36,396.0
2990,80818151,2023-02-02,-10.1,385.9
538,80818151,2023-02-06,436.1,822.0
2356,80877479,2023-01-31,0.0,210.98
4977,80877479,2023-02-03,101.25,312.23
6205,80877479,2023-02-05,-112.01,200.21999999999997
6206,80877479,2023-02-06,-1457.8,-1257.58
6207,80877479,2023-02-06,-84.1,-1341.6799999999998
4978,80877479,2023-02-07,66.67,-1275.01
4979,80877479,2023-02-09,203.24,-1071.77
2357,80884901,2023-01-31,0.0,453.71
6646,80884901,2023-02-05,-179.02,274.68999999999994
6647,80884901,2023-02-06,-59.73,214.95999999999998
6648,80884901,2023-02-07,-85.23,129.72999999999996
6649,80884901,2023-02-09,-128.31,1.419999999999959
8518,80884901,2023-02-11,34.89,36.309999999999945
8519,80884901,2023-02-14,61.16,97.46999999999997
2358,80889919,2023-01-31,0.0,298.45
6953,80889919,2023-02-06,-20.39,278.06
7750,80889919,2023-02-08,130.71,408.77
2359,80938878,2023-01-31,0.0,29.73
3024,80938878,2023-02-02,24.23,53.96
7670,80938878,2023-02-08,-70.5,-16.539999999999996
3025,80938878,2023-02-12,151.29,134.75
2360,80939694,2023-01-31,0.0,923.76
5178,80939694,2023-02-04,861.1,1784.8600000000001
5179,80939694,2023-02-05,102.47,1887.33
7841,80939694,2023-02-08,-79.57,1807.76
5180,80939694,2023-02-08,66.57,1874.33
7842,80939694,2023-02-13,-64.31,1810.02
2361,80940019,2023-01-31,0.0,957.41
2535,80940019,2023-02-02,308.77,1266.1799999999998
4037,80940019,2023-02-03,-612.6,653.5799999999999
4038,80940019,2023-02-07,-301.0,352.5799999999999
2536,80940019,2023-02-11,152.11,504.68999999999994
2362,81049128,2023-01-31,0.0,694.91
6908,81049128,2023-02-06,113.47,808.38
8100,81049128,2023-02-09,-1727.8,-919.42
8101,81049128,2023-02-10,-191.56,-1110.98
6909,81049128,2023-02-11,74.61,-1036.37
2363,81075588,2023-01-31,0.0,297.73
163,81075588,2023-02-01,93.43,391.16
162,81075588,2023-02-01,99.3,490.46000000000004
164,81075588,2023-02-06,100.09,590.55
166,81075588,2023-02-08,117.07,707.62
165,81075588,2023-02-08,143.85,851.47
8166,81075588,2023-02-09,-123.35,728.12
167,81075588,2023-02-09,128.74,856.86
8168,81075588,2023-02-10,-169.0,687.86
8167,81075588,2023-02-10,-167.51,520.35
